row_id,date,customer_name,material_code,material_description,pick_qty,pick_uom,menu_type
3429,2025-05-14,Mot17,601198,Kala Channa Gravy,7.504,KG,LUNCH
3430,2025-05-14,NUT18,600755,Dal Fry,85.5,KG,LUNCH
3431,2025-05-14,NUT18,601189,Kadi Pakodi,75.6,KG,LUNCH
3432,2025-05-14,NUT18,602307,Soya Makhani,66.6,KG,LUNCH
3433,2025-05-14,PEG9,600758,Dal Kabila,15.4,KG,LUNCH
3434,2025-05-14,PEG9,601248,Karela Khatta Meetha,11.0,KG,LUNCH
3435,2025-05-14,PEG9,612220,Palak Makhani,15.4,KG,LUNCH
3436,2025-05-14,Pho10,600067,Aloo Karela Bhujia,70.4,KG,LUNCH
3437,2025-05-14,Pho10,601198,Kala Channa Gravy,129.8,KG,LUNCH
3438,2025-05-14,Pho10,601618,Mirch Ka Salan - Cf,59.4,KG,LUNCH
3439,2025-05-14,Pho10,602394,Subzi Kadai Masala - Cost Food,134.2,KG,LUNCH
3440,2025-05-14,Pos20,600059,Aloo Gobi Masala,6.02,KG,LUNCH
3441,2025-05-14,Pos20,600778,Dal Trivedi,6.02,KG,LUNCH
3442,2025-05-14,Pos20,601885,Paneer Lababdar _ Cf,7.0,KG,LUNCH
3443,2025-05-14,RUB21,600130,Arhar Dal Lasooni Tadka_Cf_H,24.94,KG,LUNCH
3444,2025-05-14,RUB21,600588,Choley Masala,22.1,KG,DINNER
3445,2025-05-14,RUB21,601879,Paneer Jalfrezi,24.94,KG,LUNCH
3446,2025-05-14,RUB21,611432,Chatpata Mix Veg,20.02,KG,DINNER
3447,2025-05-14,RUB21,612088,Soya Mutter Palak,15.91,KG,LUNCH
3448,2025-05-14,SBM22,600066,Aloo Karela - Cost Food,5.0,KG,LUNCH
3449,2025-05-14,SBM22,600930,Gatte Ki Sabzi,5.0,KG,LUNCH
3450,2025-05-14,SBM22,601556,Masoor Dal Tadka-Cf-H,14.0,KG,LUNCH
3451,2025-05-14,SBM22,611406,Bedmi Puri,60.0,EA,LUNCH
3452,2025-05-14,Sam5,600245,Biryani Ka Salan,22.1,KG,LUNCH
3453,2025-05-14,Sam5,600588,Choley Masala,62.9,KG,LUNCH
3454,2025-05-14,Sam5,600755,Dal Fry,15.3,KG,LUNCH
3455,2025-05-14,Sam5,600761,Dal Makhani,78.2,KG,LUNCH
3456,2025-05-14,Sam5,600963,Gobi Capsicum Masala - Cost Food,15.3,KG,LUNCH
3457,2025-05-14,Sam5,601604,Millets Khichdi,6.3,KG,BREAKFAST
3458,2025-05-14,Sam5,601929,Paneer Kadai Masala - Cost Food,83.3,KG,LUNCH
3459,2025-05-14,Sam5,602654,Veg Kofta Curry - Cf,15.3,KG,LUNCH
3460,2025-05-14,THE24,600062,Aloo Jeera - B Q T,10.01,KG,LUNCH
3461,2025-05-14,THE24,601556,Masoor Dal Tadka-Cf-H,10.01,KG,LUNCH
3462,2025-05-14,THE24,602094,Punjabi Kadi Pakodi,10.01,KG,LUNCH
3463,2025-05-14,UBE12,602579,Toor Dal Tadka,94.5,KG,LUNCH
3464,2025-05-14,WM 27,600066,Aloo Karela - Cost Food,302.1,KG,LUNCH
3465,2025-05-14,WM 27,600755,Dal Fry,42.0,KG,DINNER
3466,2025-05-14,WM 27,600796,Diwani Handi - Cost Food,39.75,KG,DINNER
3467,2025-05-14,WM 27,602115,Rajma Raseela,302.1,KG,LUNCH
3468,2025-05-14,WM 27,602305,Soya Kadai Masala - Cost Food,38.25,KG,DINNER
3469,2025-05-14,WM 27,602402,Subzi Meloni - Cost Food,302.1,KG,LUNCH
3470,2025-05-14,Xia13,600129,Arbi Chaatpata,8.8,KG,LUNCH
3471,2025-05-14,Xia13,600779,Dalcha,32.45,KG,LUNCH
3472,2025-05-14,Xia13,601472,Malai Kofta Curry,24.75,KG,LUNCH
3473,2025-05-14,Xia13,602306,Soya Keema Aloo,22.55,KG,LUNCH
3474,2025-05-14,Sam5,603323,Rasmalai_Ub_25 Gram,873.8,EA,LUNCH
3475,2025-05-14,BAN1,600616,Coffee_Bqt_Conferance,13.2,L,BQT SNACKS
3476,2025-05-14,BAN1,601505,Mango Lassi_Bqt,6.0,L,BQT LUNCH
3477,2025-05-14,BAN1,602489,Tea_Bqt_Conference,13.2,L,BQT SNACKS
3478,2025-05-14,AMA6,602363,Steamed Rice - Bullet Rice,192.7,KG,LUNCH
3479,2025-05-14,AMA6,611341,Hyd Chicken Biryani,32.9,KG,LUNCH
3480,2025-05-14,Aka29,601572,Methi Ka Pulao _ Bullet Rice,21.6,KG,LUNCH
3481,2025-05-14,Aka29,602363,Steamed Rice - Bullet Rice,18.0,KG,LUNCH
3482,2025-05-14,BAN1,600106,Ambur Chicken Biryani Rice -Cf-H_Jeera S,2.0,KG,BQT LUNCH
3483,2025-05-14,BAN1,601126,Hyderabadi Veg Biryani - Basmathi Rice,1.0,KG,BQT LUNCH
3484,2025-05-14,Boe2,602363,Steamed Rice - Bullet Rice,124.6,KG,LUNCH
3485,2025-05-14,FAI14,602294,Saunf Pulao - Sona Masoori Rice,46.15,KG,LUNCH
3486,2025-05-14,FAI14,602363,Steamed Rice - Bullet Rice,49.4,KG,LUNCH
3487,2025-05-14,GSK30,602388,Subzi Biryani - Bullet Rice,19.0,KG,LUNCH
3488,2025-05-14,GSK30,602866,Chicken Biryani-Cf-H_Alishan Bm,57.0,KG,LUNCH
3489,2025-05-14,Gre3,600438,Chicken Biryani -H-Cf,320.4,KG,DINNER
3490,2025-05-14,Gre3,602352,Steamed Bullet Rice,60.0,KG,DINNER
3491,2025-05-14,Gre3,602352,Steamed Bullet Rice,45.65,KG,LUNCH
3492,2025-05-14,Gre3,602362,Steamed Red Rice,20.4,KG,DINNER
3493,2025-05-14,Gre3,602362,Steamed Red Rice,18.15,KG,LUNCH
3494,2025-05-14,Gre3,611340,Chettinad Veg Biriyani,85.2,KG,DINNER
3495,2025-05-14,Gre3,611739,Mughlai Veg Kofta Biryani,73.15,KG,LUNCH
3496,2025-05-14,HP 15,602364,Steamed Sona Masoori Rice,7.7,KG,DINNER
3497,2025-05-14,HP 15,602364,Steamed Sona Masoori Rice,26.46,KG,LUNCH
3498,2025-05-14,HP 15,602866,Chicken Biryani-Cf-H_Alishan Bm,12.78,KG,LUNCH
3499,2025-05-14,HP 16,602364,Steamed Sona Masoori Rice,7.865,KG,DINNER
3500,2025-05-14,HP 16,602364,Steamed Sona Masoori Rice,24.99,KG,LUNCH
3501,2025-05-14,HP 16,602866,Chicken Biryani-Cf-H_Alishan Bm,12.07,KG,LUNCH
3502,2025-05-14,Ind4,601652,Mughlai Chicken Biryani_Alishan Bm,12.025,EA,LUNCH
3503,2025-05-14,Ind4,602364,Steamed Sona Masoori Rice,4.03,KG,LUNCH
3504,2025-05-14,Ind4,602684,Vegetable Biryani - Bullet Rice,5.005,KG,LUNCH
3505,2025-05-14,Mar28,602314,Soya Mutter Pulao_Bullet Rice,65.0,KG,LUNCH
3506,2025-05-14,Mar28,602356,Steamed _Kollam Rice,55.25,KG,LUNCH
3507,2025-05-14,McK8,602356,Steamed _Kollam Rice,4.0,KG,LUNCH
3508,2025-05-14,Mot17,602364,Steamed Sona Masoori Rice,8.4,KG,LUNCH
3509,2025-05-14,Mot17,611692,Gatte Ki Tehari,11.2,KG,LUNCH
3510,2025-05-14,NUT18,601126,Hyderabadi Veg Biryani - Basmathi Rice,113.4,KG,LUNCH
3511,2025-05-14,NUT18,602356,Steamed _Kollam Rice,56.7,KG,LUNCH
3512,2025-05-14,PEG9,602351,Steamed Brown Rice,5.5,KG,LUNCH
3513,2025-05-14,PEG9,602363,Steamed Rice - Bullet Rice,13.2,KG,LUNCH
3514,2025-05-14,PEG9,611341,Hyd Chicken Biryani,66.0,KG,LUNCH
3515,2025-05-14,PEG9,611739,Mughlai Veg Kofta Biryani,15.4,KG,LUNCH
3516,2025-05-14,Pho10,602356,Steamed _Kollam Rice,134.2,KG,LUNCH
3517,2025-05-14,Pho10,602876,Awadhi Chicken Biryani-Cf_Alishan Bm,451.0,EA,LUNCH
3518,2025-05-14,Pos20,602364,Steamed Sona Masoori Rice,6.02,KG,LUNCH
3519,2025-05-14,Pos20,602866,Chicken Biryani-Cf-H_Alishan Bm,11.97,KG,LUNCH
3520,2025-05-14,Pos20,611739,Mughlai Veg Kofta Biryani,6.02,KG,LUNCH
3521,2025-05-14,RUB21,600107,Ambur Chicken Biryani-Cf-H,89.87,KG,LUNCH
3522,2025-05-14,RUB21,602351,Steamed Brown Rice,8.06,KG,DINNER
3523,2025-05-14,RUB21,602356,Steamed _Kollam Rice,35.1,KG,DINNER
3524,2025-05-14,RUB21,602356,Steamed _Kollam Rice,34.83,KG,LUNCH
3525,2025-05-14,RUB21,602362,Steamed Red Rice,9.89,KG,LUNCH
3526,2025-05-14,RUB21,611555,Kolkata Veg Biryani,55.04,KG,LUNCH
3527,2025-05-14,SBM22,601205,Kala Moti Channa Pulao_Bullet Rice,12.0,KG,LUNCH
3528,2025-05-14,SBM22,602364,Steamed Sona Masoori Rice,35.0,KG,LUNCH
3529,2025-05-14,Sam5,602083,Pudina Ka Pulao_Bullet Rice,39.1,KG,LUNCH
3530,2025-05-14,Sam5,602356,Steamed _Kollam Rice,23.8,KG,LUNCH
3531,2025-05-14,Sam5,602684,Vegetable Biryani - Bullet Rice,52.7,KG,LUNCH
3532,2025-05-14,Sam5,611340,Chettinad Veg Biriyani,154.7,KG,LUNCH
3533,2025-05-14,THE24,602356,Steamed _Kollam Rice,10.01,KG,LUNCH
3534,2025-05-14,UBE12,600107,Ambur Chicken Biryani-Cf-H,113.4,KG,LUNCH
3535,2025-05-14,UBE12,601126,Hyderabadi Veg Biryani - Basmathi Rice,94.5,KG,LUNCH
3536,2025-05-14,UBE12,602362,Steamed Red Rice,28.8,KG,LUNCH
3537,2025-05-14,UBE12,602363,Steamed Rice - Bullet Rice,37.8,KG,LUNCH
3538,2025-05-14,WM 27,601203,Kala Moti Channa Pulao_Alishan Bm,349.8,KG,LUNCH
3539,2025-05-14,WM 27,602351,Steamed Brown Rice,15.0,KG,DINNER
3540,2025-05-14,WM 27,602351,Steamed Brown Rice,79.5,KG,LUNCH
3541,2025-05-14,WM 27,602403,Subzi Navaratan Pulao_Smr,45.0,KG,DINNER
3542,2025-05-14,Xia13,602356,Steamed _Kollam Rice,41.25,KG,LUNCH
3543,2025-05-14,Xia13,611995,Gujarat Masala Bath,18.7,KG,LUNCH
3544,2025-05-14,AMA6,600118,Andhra Red Chutney,78.0,KG,BREAKFAST
3545,2025-05-14,AMA6,600201,Beetroot Poriyal,75.2,KG,LUNCH
3546,2025-05-14,AMA6,600939,Ghee Rice_Kollam Rice,213.85,KG,LUNCH
3547,2025-05-14,AMA6,601131,Idly Cf,2709.0,EA,BREAKFAST
3548,2025-05-14,AMA6,601408,Lemon Poha,165.0,KG,BREAKFAST
3549,2025-05-14,AMA6,601409,Lemon Rasam,63.45,KG,LUNCH
3550,2025-05-14,AMA6,601410,Lemon Rice_Smr,105.75,KG,LUNCH
3551,2025-05-14,AMA6,601560,Medu Vada,1645.5,EA,BREAKFAST
3552,2025-05-14,AMA6,601624,Mix Veg Poriyal,84.6,KG,LUNCH
3553,2025-05-14,AMA6,602530,Tiffin Sambar,174.0,KG,BREAKFAST
3554,2025-05-14,AMA6,602543,Tomato Chutney,78.0,KG,BREAKFAST
3555,2025-05-14,AMA6,602729,Vegetable Sambar,117.5,KG,LUNCH
3556,2025-05-14,Aka29,600602,Coconut Chutney,3.5,KG,BREAKFAST
3557,2025-05-14,Aka29,601298,Kesari Bath,9.4,KG,BREAKFAST
3558,2025-05-14,Aka29,601409,Lemon Rasam,9.54,KG,LUNCH
3559,2025-05-14,Aka29,601441,Maddur Vada,100.0,EA,BREAKFAST
3560,2025-05-14,Aka29,602530,Tiffin Sambar,9.4,KG,BREAKFAST
3561,2025-05-14,BAN1,600271,Bottle Gourd Kootu,1.0,KG,BQT LUNCH
3562,2025-05-14,BAN1,600602,Coconut Chutney,2.0,KG,BQT LUNCH
3563,2025-05-14,BAN1,600712,Curd Rice_Bqt,5.0,KG,BQT LUNCH
3564,2025-05-14,BAN1,600805,Drumstick Kara Kuzhambu,1.0,KG,BQT LUNCH
3565,2025-05-14,BAN1,601551,Masala Vada,80.0,EA,BQT LUNCH
3566,2025-05-14,BAN1,602723,Vegetable Pakoda,4.0,KG,BQT LUNCH
3567,2025-05-14,Boe2,600202,Beetroot Rasam,44.5,KG,LUNCH
3568,2025-05-14,FAI14,600602,Coconut Chutney,7.92,KG,BREAKFAST
3569,2025-05-14,FAI14,601282,Keerai Wada,199.98,EA,BREAKFAST
3570,2025-05-14,FAI14,601411,Lemon Semiya Bath,12.06,KG,BREAKFAST
3571,2025-05-14,FAI14,601526,Masala Dosa_Cf,199.98,EA,BREAKFAST
3572,2025-05-14,FAI14,602570,Tomato Rasam,13.65,KG,LUNCH
3573,2025-05-14,FAI14,602729,Vegetable Sambar,23.4,KG,LUNCH
3574,2025-05-14,FAI14,611778,Udupi Style Sambar,14.94,KG,BREAKFAST
3575,2025-05-14,GSK30,601050,Groundnut Chutney,5.6,KG,BREAKFAST
3576,2025-05-14,GSK30,601131,Idly Cf,70.0,EA,BREAKFAST
3577,2025-05-14,GSK30,601220,Kara Bath,2.8,KG,BREAKFAST
3578,2025-05-14,GSK30,602460,Tamil Nadu Pongal_Smr,2.8,KG,BREAKFAST
3579,2025-05-14,GSK30,602530,Tiffin Sambar,17.5,KG,BREAKFAST
3580,2025-05-14,GSK30,602729,Vegetable Sambar,5.7,KG,LUNCH
3581,2025-05-14,GSK30,611314,Medu Vada Batter,56.0,EA,BREAKFAST
3582,2025-05-14,Gre3,600118,Andhra Red Chutney,8.5,KG,BREAKFAST
3583,2025-05-14,Gre3,600602,Coconut Chutney,8.5,KG,BREAKFAST
3584,2025-05-14,Gre3,600710,Curd Rice - Cf_Br Rice,55.2,KG,DINNER
3585,2025-05-14,Gre3,600710,Curd Rice - Cf_Br Rice,23.1,KG,LUNCH
3586,2025-05-14,Gre3,601485,Mangalore Buns,340.0,EA,BREAKFAST
3587,2025-05-14,Gre3,602161,Red Pumpkin Palya,50.4,KG,DINNER
3588,2025-05-14,Gre3,602537,Tomato Bath_Smr,32.3,KG,BREAKFAST
3589,2025-05-14,Gre3,602570,Tomato Rasam,21.6,KG,DINNER
3590,2025-05-14,Gre3,602570,Tomato Rasam,16.5,KG,LUNCH
3591,2025-05-14,Gre3,602656,Veg Kurma,17.0,KG,BREAKFAST
3592,2025-05-14,Gre3,602729,Vegetable Sambar,25.2,KG,DINNER
3593,2025-05-14,Gre3,602729,Vegetable Sambar,18.15,KG,LUNCH
3594,2025-05-14,Gre3,611956,Ragi Mudde_EA,91.85,EA,LUNCH
3595,2025-05-14,Gre3,612163,Alasande Palya,36.85,KG,LUNCH
3596,2025-05-14,Gre3,612267,Kathirikai Kondakadalai Masala,36.85,KG,LUNCH
3597,2025-05-14,HP 15,600103,Aloo Sagu,5.0,KG,BREAKFAST
3598,2025-05-14,HP 15,600119,Andhra Tomato Pappu,3.85,KG,DINNER
3599,2025-05-14,HP 15,600612,Coconut Rice_Smr,3.85,KG,DINNER
3600,2025-05-14,HP 15,601131,Idly Cf,75.0,EA,BREAKFAST
3601,2025-05-14,HP 15,601160,Jeera Rasam,2.16,KG,LUNCH
3602,2025-05-14,HP 15,601260,Karnataka Sambar,3.85,KG,DINNER
3603,2025-05-14,HP 15,601260,Karnataka Sambar,8.46,KG,LUNCH
3604,2025-05-14,HP 15,601560,Medu Vada,30.0,EA,BREAKFAST
3605,2025-05-14,HP 15,602161,Red Pumpkin Palya,4.32,KG,LUNCH
3606,2025-05-14,HP 15,602530,Tiffin Sambar,20.0,KG,BREAKFAST
3607,2025-05-14,HP 15,602742,Vegetable Upma,4.0,KG,BREAKFAST
3608,2025-05-14,HP 15,611545,Karnataka Rice Bath,4.0,KG,BREAKFAST
3609,2025-05-14,HP 15,611545,Karnataka Rice Bath,12.78,KG,LUNCH
3610,2025-05-14,HP 16,600119,Andhra Tomato Pappu,3.905,KG,DINNER
3611,2025-05-14,HP 16,600602,Coconut Chutney,2.0,KG,BREAKFAST
3612,2025-05-14,HP 16,600612,Coconut Rice_Smr,3.905,KG,DINNER
3613,2025-05-14,HP 16,601131,Idly Cf,80.0,EA,BREAKFAST
3614,2025-05-14,HP 16,601160,Jeera Rasam,2.04,KG,LUNCH
3615,2025-05-14,HP 16,601260,Karnataka Sambar,3.905,KG,DINNER
3616,2025-05-14,HP 16,601260,Karnataka Sambar,7.99,KG,LUNCH
3617,2025-05-14,HP 16,601560,Medu Vada,25.0,EA,BREAKFAST
3618,2025-05-14,HP 16,602161,Red Pumpkin Palya,4.08,KG,LUNCH
3619,2025-05-14,HP 16,602530,Tiffin Sambar,6.0,KG,BREAKFAST
3620,2025-05-14,HP 16,602742,Vegetable Upma,4.0,KG,BREAKFAST
3621,2025-05-14,HP 16,611545,Karnataka Rice Bath,12.07,KG,LUNCH
3622,2025-05-14,Ind4,600709,Curd Rice_Br Rice,2.015,KG,LUNCH
3623,2025-05-14,Ind4,601160,Jeera Rasam,2.015,KG,LUNCH
3624,2025-05-14,Ind4,612267,Kathirikai Kondakadalai Masala,4.03,KG,LUNCH
3625,2025-05-14,Mar28,600271,Bottle Gourd Kootu,35.1,KG,LUNCH
3626,2025-05-14,Mar28,600709,Curd Rice_Br Rice,24.7,KG,LUNCH
3627,2025-05-14,Mar28,602007,Pepper Rasam,14.95,KG,LUNCH
3628,2025-05-14,Mar28,602729,Vegetable Sambar,24.7,KG,LUNCH
3629,2025-05-14,McK8,601296,Kerala Sambar,2.0,KG,LUNCH
3630,2025-05-14,Mot17,600709,Curd Rice_Br Rice,4.704,KG,LUNCH
3631,2025-05-14,Mot17,601260,Karnataka Sambar,1.904,KG,LUNCH
3632,2025-05-14,Mot17,601961,Paruppu Rasam,1.904,KG,LUNCH
3633,2025-05-14,Mot17,612097,Hesaru Kaalu Palya,6.048,KG,LUNCH
3634,2025-05-14,NUT18,600602,Coconut Chutney,18.9,KG,LUNCH
3635,2025-05-14,NUT18,600709,Curd Rice_Br Rice,37.8,KG,LUNCH
3636,2025-05-14,NUT18,601510,Mango Rasam,23.4,KG,LUNCH
3637,2025-05-14,PEG9,600709,Curd Rice_Br Rice,7.7,KG,LUNCH
3638,2025-05-14,PEG9,602007,Pepper Rasam,4.4,KG,LUNCH
3639,2025-05-14,Pho10,600612,Coconut Rice_Smr,149.6,KG,LUNCH
3640,2025-05-14,Pho10,600710,Curd Rice - Cf_Br Rice,55.0,KG,LUNCH
3641,2025-05-14,Pho10,601160,Jeera Rasam,24.2,KG,LUNCH
3642,2025-05-14,Pho10,602729,Vegetable Sambar,59.4,KG,LUNCH
3643,2025-05-14,Pos20,600709,Curd Rice_Br Rice,2.03,KG,LUNCH
3644,2025-05-14,Pos20,602729,Vegetable Sambar,2.03,KG,LUNCH
3645,2025-05-14,RUB21,600709,Curd Rice_Br Rice,7.02,KG,DINNER
3646,2025-05-14,RUB21,600710,Curd Rice - Cf_Br Rice,8.17,KG,LUNCH
3647,2025-05-14,RUB21,601160,Jeera Rasam,9.89,KG,LUNCH
3648,2025-05-14,RUB21,601181,Kadala Curry,18.98,KG,DINNER
3649,2025-05-14,RUB21,601560,Medu Vada,150.12,EA,BREAKFAST
3650,2025-05-14,RUB21,602140,Rava Pongal,19.98,KG,BREAKFAST
3651,2025-05-14,RUB21,602530,Tiffin Sambar,15.12,KG,BREAKFAST
3652,2025-05-14,RUB21,602570,Tomato Rasam,8.06,KG,DINNER
3653,2025-05-14,RUB21,602668,Veg Poha Bath,21.87,KG,BREAKFAST
3654,2025-05-14,RUB21,602729,Vegetable Sambar,15.08,KG,DINNER
3655,2025-05-14,RUB21,602729,Vegetable Sambar,15.05,KG,LUNCH
3656,2025-05-14,RUB21,611720,Lobiya Poriyal,24.94,KG,LUNCH
3657,2025-05-14,RUB21,612070,Kerala Parippu Curry,18.98,KG,DINNER
3658,2025-05-14,RUB21,612070,Kerala Parippu Curry,21.93,KG,LUNCH
3659,2025-05-14,SBM22,600709,Curd Rice_Br Rice,11.0,KG,LUNCH
3660,2025-05-14,SBM22,601160,Jeera Rasam,7.0,KG,LUNCH
3661,2025-05-14,SBM22,602090,Pumpkin Kootu,10.0,KG,LUNCH
3662,2025-05-14,SBM22,602624,Vazhakkai Lobia Poriyal,9.0,KG,LUNCH
3663,2025-05-14,SBM22,602729,Vegetable Sambar,12.0,KG,LUNCH
3664,2025-05-14,Sam5,600103,Aloo Sagu,20.7,KG,BREAKFAST
3665,2025-05-14,Sam5,600251,Bisi Bele Bath_Bullet Rice,18.9,KG,BREAKFAST
3666,2025-05-14,Sam5,600709,Curd Rice_Br Rice,22.1,KG,LUNCH
3667,2025-05-14,Sam5,600805,Drumstick Kara Kuzhambu,23.8,KG,LUNCH
3668,2025-05-14,Sam5,601168,Kabuli Channa Kurma,28.9,KG,LUNCH
3669,2025-05-14,Sam5,601220,Kara Bath,15.3,KG,BREAKFAST
3670,2025-05-14,Sam5,602016,Pineapple Kesari Bath,3.6,KG,BREAKFAST
3671,2025-05-14,Sam5,602050,Pongal_Smr,34.0,KG,LUNCH
3672,2025-05-14,Sam5,602087,Pulissery,76.5,KG,LUNCH
3673,2025-05-14,Sam5,602461,Tamil Nadu Pongal_Bullet Rice,18.0,KG,BREAKFAST
3674,2025-05-14,Sam5,602530,Tiffin Sambar,74.7,KG,BREAKFAST
3675,2025-05-14,Sam5,602562,Tomato Pappu,15.3,KG,LUNCH
3676,2025-05-14,Sam5,602570,Tomato Rasam,39.1,KG,LUNCH
3677,2025-05-14,Sam5,602656,Veg Kurma,73.1,KG,LUNCH
3678,2025-05-14,Sam5,602729,Vegetable Sambar,86.7,KG,LUNCH
3679,2025-05-14,Sam5,611834,Raw Banana Vepudu,23.8,KG,LUNCH
3680,2025-05-14,Sam5,612158,Onion Bonda,680.0,EA,LUNCH
3681,2025-05-14,THE24,602618,Vangi Bath_Smr,11.99,KG,LUNCH
3682,2025-05-14,THE24,602729,Vegetable Sambar,2.97,KG,LUNCH
3683,2025-05-14,THE24,612227,Coriander Rasam,2.97,KG,LUNCH
3684,2025-05-14,UBE12,600710,Curd Rice - Cf_Br Rice,28.8,KG,LUNCH
3685,2025-05-14,UBE12,601160,Jeera Rasam,23.4,KG,LUNCH
3686,2025-05-14,UBE12,601181,Kadala Curry,15.0,KG,BREAKFAST
3687,2025-05-14,UBE12,601783,Mysore Bonda,300.0,EA,BREAKFAST
3688,2025-05-14,UBE12,602530,Tiffin Sambar,50.25,KG,BREAKFAST
3689,2025-05-14,UBE12,602543,Tomato Chutney,0.0,KG,BREAKFAST
3690,2025-05-14,UBE12,602624,Vazhakkai Lobia Poriyal,37.8,KG,LUNCH
3691,2025-05-14,UBE12,602729,Vegetable Sambar,33.3,KG,LUNCH
3692,2025-05-14,UBE12,602742,Vegetable Upma,20.25,KG,BREAKFAST
3693,2025-05-14,UBE12,611597,Ragi Idly,399.75,EA,BREAKFAST
3694,2025-05-14,UBE12,611754,Palak Koora Pappu,37.8,KG,LUNCH
3695,2025-05-14,WM 27,600119,Andhra Tomato Pappu,30.0,KG,DINNER
3696,2025-05-14,WM 27,600268,Bonda Soup,30.0,EA,DINNER
3697,2025-05-14,WM 27,600612,Coconut Rice_Smr,30.0,KG,DINNER
3698,2025-05-14,WM 27,602090,Pumpkin Kootu,121.9,KG,LUNCH
3699,2025-05-14,WM 27,602530,Tiffin Sambar,198.8,KG,BREAKFAST
3700,2025-05-14,WM 27,602570,Tomato Rasam,15.0,KG,DINNER
3701,2025-05-14,WM 27,602570,Tomato Rasam,90.1,KG,LUNCH
3702,2025-05-14,WM 27,602729,Vegetable Sambar,21.75,KG,DINNER
3703,2025-05-14,WM 27,602729,Vegetable Sambar,111.3,KG,LUNCH
3704,2025-05-14,WM 27,602742,Vegetable Upma,249.2,KG,BREAKFAST
3705,2025-05-14,WM 27,611545,Karnataka Rice Bath,132.5,KG,LUNCH
3706,2025-05-14,WM 27,611687,Heerekai Channa Palya,20.25,KG,DINNER
3707,2025-05-14,WM 27,612267,Kathirikai Kondakadalai Masala,121.9,KG,LUNCH
3708,2025-05-14,Xia13,600710,Curd Rice - Cf_Br Rice,11.0,KG,LUNCH
3709,2025-05-14,Xia13,601160,Jeera Rasam,8.8,KG,LUNCH
3710,2025-05-14,Xia13,601260,Karnataka Sambar,16.5,KG,LUNCH
3711,2025-05-14,Xia13,602618,Vangi Bath_Smr,22.55,KG,LUNCH
3712,2025-05-14,AMA6,602796,White Pumkins Halwa,192.7,KG,LUNCH
3713,2025-05-14,Aka29,600358,Carrot Halwa,14.4,KG,LUNCH
3714,2025-05-14,BAN1,601644,Motichoor Ladoo Sweet,50.0,EA,BQT LUNCH
3715,2025-05-14,Boe2,601162,Jalebi Sweet,1780.0,EA,LUNCH
3716,2025-05-14,FAI14,601054,Gulab Jamun Sweet,603.85,EA,LUNCH
3717,2025-05-14,Gre3,600157,Badam Puri Sweet,458.15,EA,LUNCH
3718,2025-05-14,Gre3,601384,Lauki Semiya Kheer,80.4,KG,DINNER
3719,2025-05-14,Gre3,611317,Sweet Payasam,16.15,KG,BREAKFAST
3720,2025-05-14,HP 15,600214,Besan Ladoo Sweet,7.7,EA,DINNER
3721,2025-05-14,HP 15,611458,Chum Chum,26.46,EA,LUNCH
3722,2025-05-14,HP 16,600214,Besan Ladoo Sweet,7.865,EA,DINNER
3723,2025-05-14,HP 16,611458,Chum Chum,24.99,EA,LUNCH
3724,2025-05-14,Ind4,601054,Gulab Jamun Sweet,65.0,EA,LUNCH
3725,2025-05-14,Mar28,600214,Besan Ladoo Sweet,529.75,EA,LUNCH
3726,2025-05-14,McK8,601055,Gulab Jamun Sweet_Stuffed,30.0,EA,LUNCH
3727,2025-05-14,Mot17,600157,Badam Puri Sweet,93.296,EA,LUNCH
3728,2025-05-14,NUT18,602128,Rasgulla,947.7,EA,LUNCH
3729,2025-05-14,PEG9,600157,Badam Puri Sweet,220.0,EA,LUNCH
3730,2025-05-14,Pos20,600157,Badam Puri Sweet,59.99,EA,LUNCH
3731,2025-05-14,Pos20,601637,Moong Dal Payasam,3.01,KG,LUNCH
3732,2025-05-14,RUB21,602273,Shahi Tukda,500.09,EA,LUNCH
3733,2025-05-14,Sam5,600270,Boondi Ladoo Sweet,243.1,EA,LUNCH
3734,2025-05-14,UBE12,600139,Aval Payasam,37.8,KG,LUNCH
3735,2025-05-14,WM 27,600157,Badam Puri Sweet,4801.8,EA,LUNCH
3736,2025-05-14,WM 27,601384,Lauki Semiya Kheer,30.0,KG,DINNER
3737,2025-05-14,Xia13,600793,Dharwad Peda,437.25,EA,LUNCH
3738,2025-05-11,AMA6,601017,Green Salad,4.5,KG,LUNCH
3739,2025-05-11,BAN1,611426,Carrot and Moong Dal Kosambari,7.5,KG,BQT LUNCH
3740,2025-05-11,BAN1,601646,Mtr Chutney Powder 1Kg,1.05,KG,BQT LUNCH
3741,2025-05-11,BAN1,602009,Pickle 5Kg,3.0,KG,BQT LUNCH
3742,2025-05-11,BAN1,602235,Salt_Onsite,4.5,KG,BQT LUNCH
3743,2025-05-11,BAN1,603700,Ghee_ Site,3.0,L,BQT LUNCH
3744,2025-05-11,FAI14,602136,Rava Idly,20.0,EA,BREAKFAST
3745,2025-05-11,BAN1,603661,Elaki Banana,20.25,KG,BQT LUNCH
3746,2025-05-11,BAN1,611789,Baby Corn Bezule,15.0,KG,BQT LUNCH
3747,2025-05-11,FAI14,600035,Aloo Bhujia_Cf,5.0,KG,LUNCH
3748,2025-05-11,FAI14,600755,Dal Fry,2.0,KG,DINNER
